IC_GROUP0;IC_GROUP1;IC_GROUP2;IE_NAME;IE_CODE;IP_PROP57;IP_PROP49;IP_PROP56;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IE_PREVIEW_PICTURE;IE_DETAIL_PICTURE
CARL MARTIN SOLINGEN;Металлические емкости;;3013;3013;Хирургия, Пародонтология;CARL-MARTIN SOLINGEN;Германия;Контейнер Макси для системы Steri-Wash;Размер: 280 x 180 x 30 мм.;rmt794593041462087370.jpg;rmt794593041462087370.jpg
CARL MARTIN SOLINGEN;Металлические емкости;;3012;3012;Хирургия, Пародонтология;CARL-MARTIN SOLINGEN;Германия;Контейнер Мини для системы Steri-Wash;Размеры: 180 x 70 x 25 мм. ;nophoto_2_86_256.png;nophoto_2_86_256.png
CARL MARTIN SOLINGEN;Молотки;;1241;1241;Хирургия;CARL-MARTIN SOLINGEN;Германия;Молоток со свинцовым напылением;;rmt8074890261617659623.jpg;rmt8074890261617659623.jpg
CARL MARTIN SOLINGEN;Молотки;;1796A;1796a;Имплантология, Хирургия;CARL-MARTIN SOLINGEN;Германия;Прокладки для молотка MEAD;;rmt5022467352304928.jpg;rmt5022467352304928.jpg
CARL MARTIN SOLINGEN;Молотки;;1796;1796;Имплантология, Хирургия;CARL-MARTIN SOLINGEN;Германия;Молоток по MEAD;"Молоток для имплантологических целей 
по MEAD с пластиковыми насадками, 
стерилизуемыми в автоклаве.";rmt11049587811186735442.jpg;rmt11049587811186735442.jpg
CARL MARTIN SOLINGEN;Молотки;;1795;1795;Имплантология, Хирургия;CARL-MARTIN SOLINGEN;Германия;"Молоток по Ombredanne
для костной центрифуги";"
Материал: нержавеющая сталь.
Вес: 720 гр. 
Обработка в автоклаве";rmt19599659271510027322.jpg;rmt19599659271510027322.jpg
CARL MARTIN SOLINGEN;Наборы;для первичного осмотра;CM1300-ES;cm1300-es;Терапия;CARL-MARTIN SOLINGEN;Германия;Набор базовых инструментов для первичного осмотра;;rmt10647651961595311923.jpg;rmt10647651961595311923.jpg
CARL MARTIN SOLINGEN;Наборы;для первичного осмотра;CM1200-FR;cm1200-fr;Терапия;CARL-MARTIN SOLINGEN;Германия;Набор базовых инструментов для первичного осмотра;;rmt1855010195865306286.jpg;rmt1855010195865306286.jpg
CARL MARTIN SOLINGEN;Наборы;для первичного осмотра;CM1100-DE;cm1100-de;Терапия;CARL-MARTIN SOLINGEN;Германия;Набор базовых инструментов для первичного осмотра;;rmt15258737051914371769.jpg;rmt15258737051914371769.jpg
CARL MARTIN SOLINGEN;Наборы;ортопедические;1066/1-5 SET;1066-1-5-set;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;"Набор инструментов Inhalt/содержимое:
Составк набора: по 1 шт. 1066/1.2.3.4.5";;rmt2098827733479605744.jpg;rmt2098827733479605744.jpg
CARL MARTIN SOLINGEN;Наборы;ортопедические;1066/1-5;1066-1-5;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;"Набор инструментов Inhalt/содержимое:
Составк набора: по 1 шт. 1066/1.2.3.4.5";;rmt15569677071685340370.jpg;rmt15569677071685340370.jpg
CARL MARTIN SOLINGEN;Наборы;пародонтологические;LS3011-SET;ls3011-set;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Набор инструментов пародонтологических Paro-Set LiquidSteel;"Паро-стартовый набор.
Размеры набора: 180 x 70 x 25 мм. 
Состав набора: LS972/5-6: 1 шт. LS972/7-8:1 шт., LS972/11-12: 1 шт., 
LS972/13-14: 1 шт., LS972/H6-H7: 1 шт.
Всего: 4 кюреты GRACEY и 1 скалер HYGIENIST.";rmt21080862931825187199.jpg;rmt21080862931825187199.jpg
CARL MARTIN SOLINGEN;Наборы;пародонтологические;3023;3023;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Набор инструментов ERGOTOUCH;"Размеры набора: 185 x 110 x 25 мм.
Состав набора: 979/5-6 (Кюрета для премоляров и передних зубов). 979/7-8 (Кюрета для моляров и премоляров (Кюрета для буккальных и лингвальных поверхностей). 979/11-12 (Кюрета для моляров и премоляров (медиолингвальные и медиобуккальные зоны). 979/13-14 (Кюрета для моляров и премоляров (дистальная боковая зона). 969/H6-H7 (Универсальный скалер для передних и боковых зубов).";rmt2768576371116543273.jpg;rmt2768576371116543273.jpg
CARL MARTIN SOLINGEN;Наборы;терапевтические;CM1100-DE;cm1100-de;Терапия;CARL-MARTIN SOLINGEN;Германия;"Набор инструментов для первичного осмотра:
· пинцеты College или Meriam
· рукоятки для ротового зеркала, круглые, по стандарту зеркал
· зонды, круглая рукоятка, одно- или двухсторонние";;rmt15087548351695368191.jpg;rmt15087548351695368191.jpg
CARL MARTIN SOLINGEN;Наборы;терапевтические;1051A;1051a;Терапия;CARL-MARTIN SOLINGEN;Германия;Терапевтический набор инструментов;"Содержимое:
1051/14, 15, 95, 109, 154G";rmt6129087962094155748.jpg;rmt6129087962094155748.jpg
CARL MARTIN SOLINGEN;Наборы;терапевтические;LS1051A;ls1051a;Терапия;CARL-MARTIN SOLINGEN;Германия;Терапевтический набор инструментов;"Содержимое:
LS1051/14, 15, 95, 109, 154G";rmt6997881161618081018.jpg;rmt6997881161618081018.jpg
CARL MARTIN SOLINGEN;Наборы;терапевтические;1049A;1049a;Терапия;CARL-MARTIN SOLINGEN;Германия;Набор терапевтических инструментов;"Содержимое:
1051/105, 106, 107, 108, 110";rmt2931322741671878543.jpg;rmt2931322741671878543.jpg
CARL MARTIN SOLINGEN;Наборы;терапевтические;1047A;1047a;Терапия;CARL-MARTIN SOLINGEN;Германия;Набор универсальный;"Содержимое:
1051/12А, 94, 95,108, 1084/ЕХD5";rmt11540538611332340761.jpg;rmt11540538611332340761.jpg
CARL MARTIN SOLINGEN;Ножи;пародонтологические;971/9;971-9;Хирургия;CARL-MARTIN SOLINGEN;Германия;Гингивальный нож Goldmann-Fox;Сверхлегкие нержавеющие полые рукоятки.;rmt4093180762130050263.jpg;rmt4093180762130050263.jpg
CARL MARTIN SOLINGEN;Ножи;пародонтологические;971/8;971-8;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Гингивальный нож Goldman-Fox;Сверхлегкие нержавеющие полые рукоятки.;rmt15219340842003783594.jpg;rmt15219340842003783594.jpg
CARL MARTIN SOLINGEN;Ножи;пародонтологические;971/7;971-7;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Гингивальный нож Goldman-Fox;Сверхлегкие нержавеющие полые рукоятки.;rmt651559751769863636.jpg;rmt651559751769863636.jpg
CARL MARTIN SOLINGEN;Ножи;пародонтологические;971/11;971-11;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Гингивальный нож Goldmann-Fox;Сверхлегкие нержавеющие полые рукоятки.;rmt1909366991439163812.jpg;rmt1909366991439163812.jpg
CARL MARTIN SOLINGEN;Ножи;пародонтологические;971/10;971-10;Хирургия;CARL-MARTIN SOLINGEN;Германия;Гингивальный нож Goldmann-Fox;Сверхлегкие нержавеющие полые рукоятки.;rmt16474460974057478.jpg;rmt16474460974057478.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;864SC;864sc;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы Goldmann-Fox SUPER-CUT 13 см., зубчатый край;"Ножницы SUPER-CUT:
- безопасное острое лезвие за счет специальной шлифовки и стали 
высокого качества. 
- особая МИКРО-зубчатость лезвия гарантирует чистоту разреза при 
любых материалах.
- НОВОЕ - большие ушки рукоятки.
· одна рукоятка позолочена для облегчения идентификации.";rmt13890837691953901315.jpg;rmt13890837691953901315.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;854SC;854sc;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы La Grange SUPER-CUT 12 см., зубчатый край;"Ножницы SUPER-CUT:
- безопасное острое лезвие за счет специальной шлифовки и стали 
высокого качества. 
- особая МИКРО-зубчатость лезвия гарантирует чистоту разреза при 
любых материалах.
- НОВОЕ - большие ушки рукоятки.
· одна рукоятка позолочена для облегчения идентификации.";rmt680931945215547297.jpg;rmt680931945215547297.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;807SC/12;807sc-12;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы SUPER-CUT 12 см., изогнутые;"Ножницы SUPER-CUT:
- безопасное острое лезвие за счет специальной шлифовки и стали 
высокого качества. 
- особая МИКРО-зубчатость лезвия гарантирует чистоту разреза при 
любых материалах.
- НОВОЕ - большие ушки рукоятки.
- одна рукоятка позолочена для облегчения идентификации.";rmt1031278539558905054.jpg;rmt1031278539558905054.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;805 SC/12;805-sc-12;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы SUPER-CUT 12 см., прямые;"Ножницы SUPER-CUT:
- безопасное острое лезвие за счет специальной шлифовки и стали 
высокого качества. 
- особая МИКРО-зубчатость лезвия гарантирует чистоту разреза при 
любых материалах.
- НОВОЕ - большие ушки рукоятки.
- одна рукоятка позолочена для облегчения идентификации.";rmt615908454467609100.jpg;rmt615908454467609100.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;865;865;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы 13 см;;rmt9174504781655624880.jpg;rmt9174504781655624880.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;864;864;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы Goldman-Fox 13 см;;rmt1044606720362861129.jpg;rmt1044606720362861129.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;862;862;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы Martin 12 см;;rmt6142480821427155953.jpg;rmt6142480821427155953.jpg
CARL MARTIN SOLINGEN;Ножницы;пародонтологические;860;860;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Ножницы Martin 12 см;;rmt1905451632879167217.jpg;rmt1905451632879167217.jpg
