IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP48;IP_PROP49;IP_PROP56;IP_PROP57;IP_PROP84;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
2275;LS782/18;Микропинцет хирургический прямой (0,8 мм), 18 см;Дизайн LiquidSteel.;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
2276;LS781TC/18;Пинцет Gerald анатомический, 18 см;Дизайн LiquidSteel.;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
2277;792DE/18;Пинцет анатомический;;;CARL-MARTIN SOLINGEN;Германия;Имплантология, Хирургия;;;;;;
2278;792DE/16;Пинцет анатомический;;;CARL-MARTIN SOLINGEN;Германия;Имплантология, Хирургия;;;;;;
2279;786DE/15;Пинцет хирургический;;;CARL-MARTIN SOLINGEN;Германия;Хирургия, Пародонтология;;;;;;
2280;1094/5 STO106;Эндодонтический плаггер;"Новая серия плаггеров обеспечивает прекрасный
контроль при работе с бинокулярными очками
или ОП-микроскопом. Маркировка длины на
рабочем конце (10, 18, 19, 20, 22, 25 mm) и
маркировка диаметра плаггера постоянно в поле
зрения. Так как цветные рукоятки не видны при
работе с оптическими аппаратами, маркировка
дана на рабочем конце после первого изгиба (1-2-
3-4-5). Рукоятки из нержавеющей стали удобны
для чистки долгое время, и нет ноебходимости
в дополнительной кодировке. Сортировка по
количеству маркировочных колец хорошо видна
на кассете и при передаче инструмента врачу
от помощницы. Длина 25mm практична, может
использоваться для длинных клыков. Маркировка
глубины дает точный контроль погружения плаггера
и позволяет избежать излишнего уплотнения
при пломбировке канала. Преимущества нового
плаггера очевидны ля тех, кто предпочитает
метод вертикальной конденсации и работает с
увеличительной оптикой.";;CARL-MARTIN SOLINGEN;Германия;Эндодонтия, Терапия;;;;;;
2281;1094/4 STO105;Эндодонтический плаггер;"Новая серия плаггеров обеспечивает прекрасный
контроль при работе с бинокулярными очками
или ОП-микроскопом. Маркировка длины на
рабочем конце (10, 18, 19, 20, 22, 25 mm) и
маркировка диаметра плаггера постоянно в поле
зрения. Так как цветные рукоятки не видны при
работе с оптическими аппаратами, маркировка
дана на рабочем конце после первого изгиба (1-2-
3-4-5). Рукоятки из нержавеющей стали удобны
для чистки долгое время, и нет ноебходимости
в дополнительной кодировке. Сортировка по
количеству маркировочных колец хорошо видна
на кассете и при передаче инструмента врачу
от помощницы. Длина 25mm практична, может
использоваться для длинных клыков. Маркировка
глубины дает точный контроль погружения плаггера
и позволяет избежать излишнего уплотнения
при пломбировке канала. Преимущества нового
плаггера очевидны ля тех, кто предпочитает
метод вертикальной конденсации и работает с
увеличительной оптикой.";;CARL-MARTIN SOLINGEN;Германия;Эндодонтия, Терапия;;;;;;
2282;1094/3 STO104;Эндодонтический плаггер;"Новая серия плаггеров обеспечивает прекрасный
контроль при работе с бинокулярными очками
или ОП-микроскопом. Маркировка длины на
рабочем конце (10, 18, 19, 20, 22, 25 mm) и
маркировка диаметра плаггера постоянно в поле
зрения. Так как цветные рукоятки не видны при
работе с оптическими аппаратами, маркировка
дана на рабочем конце после первого изгиба (1-2-
3-4-5). Рукоятки из нержавеющей стали удобны
для чистки долгое время, и нет ноебходимости
в дополнительной кодировке. Сортировка по
количеству маркировочных колец хорошо видна
на кассете и при передаче инструмента врачу
от помощницы. Длина 25mm практична, может
использоваться для длинных клыков. Маркировка
глубины дает точный контроль погружения плаггера
и позволяет избежать излишнего уплотнения
при пломбировке канала. Преимущества нового
плаггера очевидны ля тех, кто предпочитает
метод вертикальной конденсации и работает с
увеличительной оптикой.";;CARL-MARTIN SOLINGEN;Германия;Эндодонтия, Терапия;;;;;;
2283;1094/2 STO103;Эндодонтический плаггер;"Новая серия плаггеров обеспечивает прекрасный
контроль при работе с бинокулярными очками
или ОП-микроскопом. Маркировка длины на
рабочем конце (10, 18, 19, 20, 22, 25 mm) и
маркировка диаметра плаггера постоянно в поле
зрения. Так как цветные рукоятки не видны при
работе с оптическими аппаратами, маркировка
дана на рабочем конце после первого изгиба (1-2-
3-4-5). Рукоятки из нержавеющей стали удобны
для чистки долгое время, и нет ноебходимости
в дополнительной кодировке. Сортировка по
количеству маркировочных колец хорошо видна
на кассете и при передаче инструмента врачу
от помощницы. Длина 25mm практична, может
использоваться для длинных клыков. Маркировка
глубины дает точный контроль погружения плаггера
и позволяет избежать излишнего уплотнения
при пломбировке канала. Преимущества нового
плаггера очевидны ля тех, кто предпочитает
метод вертикальной конденсации и работает с
увеличительной оптикой.";;CARL-MARTIN SOLINGEN;Германия;Эндодонтия, Терапия;;;;;;
2284;1094/1 STO102;Эндодонтический плаггер;"Новая серия плаггеров обеспечивает прекрасный
контроль при работе с бинокулярными очками
или ОП-микроскопом. Маркировка длины на
рабочем конце (10, 18, 19, 20, 22, 25 mm) и
маркировка диаметра плаггера постоянно в поле
зрения. Так как цветные рукоятки не видны при
работе с оптическими аппаратами, маркировка
дана на рабочем конце после первого изгиба (1-2-
3-4-5). Рукоятки из нержавеющей стали удобны
для чистки долгое время, и нет ноебходимости
в дополнительной кодировке. Сортировка по
количеству маркировочных колец хорошо видна
на кассете и при передаче инструмента врачу
от помощницы. Длина 25mm практична, может
использоваться для длинных клыков. Маркировка
глубины дает точный контроль погружения плаггера
и позволяет избежать излишнего уплотнения
при пломбировке канала. Преимущества нового
плаггера очевидны ля тех, кто предпочитает
метод вертикальной конденсации и работает с
увеличительной оптикой.";;CARL-MARTIN SOLINGEN;Германия;Эндодонтия, Терапия;;;;;;
2285;1068/2;Инструмент для ретроградного пломбирования;"Для надежной конденсации апикальных МИКРО-полостей при резекции
верхушки корня с ретроградным пломбированием
· рабочие концы цилиндрические и в форме линзы
· линзообразные для конденсации в поднутрениях";;CARL-MARTIN SOLINGEN;Германия;Хирургия, Пародонтология;;;;;;
2286;1068/1;Инструмент для ретроградного пломбирования;"Для надежной конденсации апикальных МИКРО-полостей при резекции
верхушки корня с ретроградным пломбированием
· рабочие концы цилиндрические и в форме линзы
· линзообразные для конденсации в поднутрениях";;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
2287;1061/6;Инструмент для работы с пломбировочным материалом 2,2 мм / 2,7 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
2288;1061/5T;Шпатель 2,5 мм / 4,2 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
2289;1059/49;Инструмент для пломбировки;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
2290;1059/42;Инструмент для работы с пломбировочным материалом;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
2291;1059/21;Инструмент для работы с пломбировочным материалом;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
2292;1059/20;Инструмент для работы с пломбировочным материалом;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
2293;1059/15;Инструмент для работы с пломбировочным материалом 1,5 мм / 2,0 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
